loan_id,customer_id,loan_type,sanction_amount,disbursed_amount,interest_rate,tenure_months,disbursement_date,sector,branch_id,region
L001242,C016529,Home,12958744,12900223.38,9.14,360,2025-10-08,Real Estate,B009,North
L001243,C005461,Auto,1090827,998000.98,9.23,48,2024-04-16,Services,B001,West
L001244,C013809,Agri,2950996,2763657.31,9.38,24,2023-05-29,Agriculture,B004,South
L001245,C009477,Agri,511354,493626.54,10.18,36,2023-10-13,Agriculture,B009,North
L001246,C000450,Home,15935488,15886354.2,8.99,120,2024-06-15,Real Estate,B008,South
L001247,C006985,Auto,2195238,1992331.29,9.3,36,2024-04-13,Services,B007,East
L001248,C002139,Auto,2557317,2390035.27,10.04,60,2023-10-10,Services,B001,West
L001249,C005957,Personal,331145,299887.47,14.54,48,2026-07-04,Services,B006,West
L001250,C016512,Personal,614587,595089.82,15.71,12,2024-01-05,Services,B001,West
L001251,C017328,Agri,3007571,2888653.21,9.97,12,2024-01-11,Agriculture,B010,North
L001252,C014967,Home,12123103,11918155.9,9.93,240,2022-02-09,Real Estate,B007,East
L001253,C016848,Home,16128530,16031374.61,8.34,240,2023-03-31,Real Estate,B007,East
L001254,C008704,Auto,425346,397538.2,10.77,60,2023-01-12,Services,B009,North
L001255,C017641,Personal,589351,539821.36,14.23,60,2024-06-13,Services,B006,West
L001256,C013265,Auto,2172010,1990726.77,9.8,36,2023-06-16,Services,B002,West
L001257,C012068,Auto,1229781,1113168.32,10.71,60,2022-10-02,Services,B009,North
L001258,C018302,Home,2919800,2726562.46,8.17,180,2022-04-30,Real Estate,B005,South
L001259,C009407,Auto,2378256,2179562.25,9.1,36,2022-11-19,Services,B006,West
L001260,C008579,Home,9070497,8978178.81,9.26,180,2023-07-15,Real Estate,B010,North
L001261,C014354,Education,3828590,3519222.21,12.54,120,2023-07-04,Services,B007,East
L001262,C002726,Home,8933242,8059503.42,9.55,360,2022-02-09,Real Estate,B008,South
L001263,C005616,Auto,1306169,1239741.49,9.08,60,2024-03-30,Services,B007,East
L001264,C003941,Home,2029263,2004078.91,8.4,240,2024-09-29,Real Estate,B007,East
L001265,C014671,Personal,194277,184207.94,14.4,48,2023-03-14,Services,B002,West
L001266,C003699,Home,2340254,2216240.53,9.21,360,2024-03-28,Real Estate,B002,West
L001267,C008001,Personal,152651,146324.67,12.85,36,2024-08-21,Services,B006,West
L001268,C015271,Agri,4422152,4043668.56,7.3,36,2021-08-01,Agriculture,B003,North
L001269,C018145,Personal,315227,284814.3,11.88,60,2024-08-27,Services,B003,North
L001270,C018348,MSME,3623375,3373637.82,9.91,120,2025-02-02,Retail Trade,B008,South
L001271,C000621,Agri,4219300,4082030.67,7.59,12,2024-10-19,Agriculture,B001,West
L001272,C011270,Agri,4460480,4052584.19,7.4,36,2022-05-16,Agriculture,B002,West
L001273,C006685,MSME,21622520,20952926.01,11.64,36,2022-08-02,Retail Trade,B004,South
L001274,C007270,Personal,678158,649912.12,15.56,24,2022-07-22,Services,B007,East
L001275,C016243,Home,9055602,8244779.69,9.31,360,2024-07-26,Real Estate,B009,North
L001276,C009256,MSME,4963572,4758748.81,13.07,60,2023-09-23,Services,B003,North
L001277,C010127,Home,3037219,2975675.13,8.37,180,2021-09-02,Real Estate,B007,East
L001278,C001692,Personal,749857,684179.09,14.9,48,2022-12-27,Services,B010,North
L001279,C015220,Home,19699977,18506729.2,10.3,180,2022-04-01,Real Estate,B003,North
L001280,C000545,Home,9047781,8559822.14,9.26,240,2021-09-03,Real Estate,B007,East
L001281,C007846,Personal,452582,408873.71,12.33,60,2025-08-08,Services,B002,West
L001282,C016858,Home,5491497,5357878.5,10.18,240,2023-04-24,Real Estate,B007,East
L001283,C001876,Agri,3966366,3741671.32,10.76,12,2021-12-04,Agriculture,B010,North
L001284,C013097,MSME,12047921,11058483.9,13.42,120,2025-05-29,IT/ITES,B006,West
L001285,C005035,Education,1163597,1064751.9,10.0,120,2024-04-09,Services,B009,North
L001286,C015080,Personal,218710,207453.0,15.53,36,2021-10-29,Services,B007,East
L001287,C003038,Personal,469827,466033.93,12.14,12,2024-11-12,Services,B004,South
L001288,C019982,Agri,4608756,4172939.11,10.43,24,2025-09-03,Agriculture,B009,North
L001289,C013342,MSME,23769418,23014522.38,11.94,120,2026-06-14,Retail Trade,B005,South
L001290,C012883,Agri,764052,727658.79,7.04,24,2022-10-07,Agriculture,B006,West
L001291,C004315,Personal,840744,824155.75,16.2,48,2022-08-08,Services,B007,East
L001292,C017861,Personal,76597,75688.15,16.61,48,2024-09-12,Services,B009,North
L001293,C004044,Agri,101851,92703.62,7.82,12,2022-12-30,Agriculture,B005,South
L001294,C017628,Auto,1603488,1453707.33,9.34,60,2023-12-17,Services,B003,North
L001295,C003600,MSME,47915674,47564192.57,12.08,24,2023-04-15,Retail Trade,B006,West
L001296,C019856,Education,4402916,4222613.25,9.6,120,2022-05-21,Services,B010,North
L001297,C015969,Auto,1047411,1042311.75,11.05,36,2024-05-11,Services,B004,South
L001298,C019881,Home,16964185,16834408.58,8.56,180,2026-04-20,Real Estate,B001,West
L001299,C014414,Auto,1015836,986578.5,11.78,84,2025-11-25,Services,B010,North
L001300,C001291,Personal,742033,741565.64,17.17,60,2024-08-26,Services,B006,West
L001301,C000078,Personal,523137,483835.27,16.07,12,2026-02-26,Services,B006,West
L001302,C018827,Auto,1460031,1317798.08,11.62,60,2025-01-28,Services,B008,South
L001303,C018984,Home,7402207,6779801.65,9.27,360,2023-07-26,Real Estate,B001,West
L001304,C018269,Home,3471284,3281371.12,9.8,240,2023-12-14,Real Estate,B002,West
L001305,C009049,Home,18445824,18134118.58,10.11,120,2025-09-16,Real Estate,B002,West
L001306,C004850,Home,18559829,16931128.73,10.27,180,2024-08-24,Real Estate,B007,East
L001307,C007228,Home,18857621,18786489.42,8.75,240,2022-07-10,Real Estate,B009,North
L001308,C001248,Auto,2564651,2496086.24,10.24,48,2025-05-07,Services,B007,East
L001309,C012561,Home,17433030,17176701.29,8.64,240,2024-06-01,Real Estate,B001,West
L001310,C011104,Auto,2924548,2908391.62,9.39,48,2025-06-17,Services,B004,South
L001311,C015282,Personal,745531,707673.08,17.65,24,2025-10-07,Services,B010,North
L001312,C017220,Auto,2749069,2547067.52,9.33,60,2022-01-31,Services,B009,North
L001313,C015131,Home,13677185,13126870.67,8.38,120,2024-04-09,Real Estate,B001,West
L001314,C011454,Agri,4172364,4038704.53,7.71,12,2025-06-14,Agriculture,B003,North
L001315,C010405,Personal,792713,716191.48,17.33,24,2023-06-04,Services,B008,South
L001316,C000113,Personal,156696,148322.21,17.91,60,2025-11-24,Services,B005,South
L001317,C007535,Personal,863461,809439.62,12.5,60,2022-10-29,Services,B002,West
L001318,C014673,Personal,979558,957435.08,13.96,24,2023-11-10,Services,B005,South
L001319,C012826,Home,19096436,18889937.36,9.97,360,2025-07-15,Real Estate,B007,East
L001320,C008198,Home,8796362,8156453.09,10.16,120,2023-01-07,Real Estate,B010,North
L001321,C001300,Auto,2730000,2695732.56,11.11,48,2021-12-27,Services,B006,West
L001322,C018264,Home,1938913,1875460.42,9.88,180,2021-09-04,Real Estate,B010,North
L001323,C010600,Home,13154443,12767993.35,9.22,240,2026-03-25,Real Estate,B004,South
L001324,C005580,MSME,40865783,40328645.51,11.75,36,2024-12-24,Manufacturing,B009,North
L001325,C012057,Personal,593317,546793.34,15.4,24,2023-05-07,Services,B007,East
L001326,C010730,MSME,39524076,35894412.29,12.12,84,2023-10-25,Retail Trade,B005,South
L001327,C000566,Home,4513171,4264427.53,8.47,240,2022-08-20,Real Estate,B009,North
L001328,C006433,Personal,188467,178988.3,13.45,60,2023-07-19,Services,B005,South
L001329,C005417,Auto,481991,454312.02,9.69,36,2026-06-02,Services,B002,West
L001330,C015632,Home,4466572,4075078.27,9.65,240,2025-05-11,Real Estate,B002,West
L001331,C014245,Auto,1979960,1936151.47,11.81,36,2025-12-16,Services,B006,West
L001332,C015403,Agri,594441,561032.9,7.14,36,2025-12-19,Agriculture,B010,North
L001333,C013624,Home,15074258,14907277.53,8.7,240,2023-10-01,Real Estate,B009,North
L001334,C016654,Personal,505020,494496.8,15.08,24,2023-11-18,Services,B002,West
L001335,C005690,Personal,438664,396420.03,16.06,24,2024-12-30,Services,B009,North
L001336,C012245,Home,6994236,6485546.16,9.47,240,2025-08-26,Real Estate,B007,East
L001337,C001575,Education,1702781,1681183.92,9.6,120,2023-12-11,Services,B010,North
L001338,C019093,MSME,45954317,42929832.52,11.32,24,2022-01-14,Retail Trade,B004,South
L001339,C006330,Home,11101936,10899731.32,10.01,180,2023-03-23,Real Estate,B007,East
L001340,C015436,Auto,1113237,1004808.9,10.06,84,2025-01-14,Services,B003,North
L001341,C008659,Personal,874397,815711.25,11.19,24,2023-01-03,Services,B003,North
L001342,C011216,Personal,452505,436613.49,12.37,24,2022-05-02,Services,B007,East
L001343,C005080,Personal,241171,229508.05,15.99,48,2024-11-25,Services,B002,West
L001344,C010978,Home,15809001,14979390.84,10.4,180,2026-04-20,Real Estate,B010,North
L001345,C010557,Home,13605515,13097778.08,8.71,240,2024-09-18,Real Estate,B006,West
L001346,C006468,Personal,497470,464545.54,16.24,36,2021-10-09,Services,B008,South
L001347,C005866,Education,983103,974129.33,12.01,60,2026-05-17,Services,B001,West
L001348,C008652,Personal,61527,56940.37,14.13,36,2025-03-08,Services,B009,North
L001349,C000515,Education,4813040,4436058.56,12.3,60,2023-05-31,Services,B001,West
L001350,C014601,Agri,3333465,3127238.17,8.28,12,2023-12-14,Agriculture,B006,West
L001351,C012836,Home,8842614,8247502.92,9.58,120,2025-12-16,Real Estate,B007,East
L001352,C008156,Home,17477310,16177560.15,10.37,240,2025-08-13,Real Estate,B009,North
L001353,C010786,Home,19133250,17259917.97,8.3,240,2022-05-11,Real Estate,B006,West
L001354,C001095,Auto,2728858,2643153.37,9.87,60,2026-01-03,Services,B010,North
L001355,C015008,Education,4187989,3914721.82,10.35,120,2025-12-21,Services,B002,West
L001356,C012822,Education,4242429,4104455.48,12.74,60,2025-03-05,Services,B009,North
L001357,C005047,Agri,938971,901186.9,7.89,36,2025-01-17,Agriculture,B005,South
L001358,C019594,Home,17884434,17224469.7,10.13,240,2023-08-25,Real Estate,B003,North
L001359,C013769,Personal,202496,201646.12,17.1,36,2024-04-26,Services,B001,West
L001360,C018695,Auto,599404,560045.83,10.17,36,2024-03-13,Services,B006,West
L001361,C011771,Personal,952319,872052.8,13.61,24,2025-06-17,Services,B001,West
L001362,C016538,Personal,388542,382520.53,14.51,60,2021-11-01,Services,B008,South
L001363,C014352,Home,14102646,13955970.33,9.49,360,2024-06-15,Real Estate,B004,South
L001364,C006795,Personal,791950,773073.19,11.89,60,2022-12-10,Services,B005,South
L001365,C018851,Personal,827996,824160.84,16.43,48,2023-02-21,Services,B002,West
L001366,C016505,MSME,16290318,15533592.77,10.3,84,2025-02-22,Manufacturing,B003,North
L001367,C000440,Auto,2255513,2193192.71,9.19,48,2026-04-22,Services,B005,South
L001368,C018282,Personal,510139,460316.63,17.97,24,2025-10-13,Services,B010,North
L001369,C009591,MSME,6358637,6185728.73,12.86,60,2022-06-15,IT/ITES,B007,East
L001370,C001851,Personal,169268,167894.1,12.4,36,2022-01-31,Services,B010,North
L001371,C004944,Auto,996763,898812.89,10.05,84,2023-12-02,Services,B005,South
L001372,C016240,Personal,539037,487810.01,17.34,48,2023-08-22,Services,B010,North
L001373,C016732,Auto,2867332,2742333.69,9.82,48,2025-01-19,Services,B005,South
L001374,C004519,Education,1708898,1703742.4,9.54,84,2022-05-23,Services,B006,West
L001375,C019123,Personal,87458,83762.29,14.97,36,2025-07-01,Services,B002,West
L001376,C013569,Agri,2336539,2287279.05,9.02,12,2022-12-01,Agriculture,B004,South
L001377,C014879,Auto,492384,475029.68,9.92,60,2024-10-31,Services,B010,North
L001378,C009029,Home,7541681,6943604.08,9.42,120,2022-11-01,Real Estate,B005,South
L001379,C019649,Auto,2479554,2255596.99,10.0,36,2021-12-16,Services,B010,North
L001380,C010921,Home,3371032,3164386.77,8.78,240,2021-12-02,Real Estate,B009,North
L001381,C013354,Agri,1222505,1221150.84,7.83,24,2022-09-05,Agriculture,B007,East
L001382,C005236,MSME,10789045,10124523.18,11.02,24,2021-08-01,Services,B007,East
L001383,C003826,Personal,148183,136755.21,15.62,12,2024-08-26,Services,B004,South
L001384,C009827,Home,17314335,16686634.05,8.44,240,2022-04-28,Real Estate,B008,South
L001385,C001356,Home,4287264,4252499.12,10.47,120,2024-01-16,Real Estate,B001,West
L001386,C004095,Personal,565770,563278.47,16.05,60,2021-11-08,Services,B008,South
L001387,C008687,Home,3841010,3496585.04,9.01,180,2023-10-18,Real Estate,B008,South
L001388,C002352,Home,10133180,10106242.54,8.25,180,2026-01-18,Real Estate,B001,West
L001389,C001214,Home,9804584,8924760.13,9.05,360,2023-07-29,Real Estate,B006,West
L001390,C018562,Home,17150503,17042989.95,8.98,240,2021-10-31,Real Estate,B007,East
L001391,C008219,Personal,261307,245322.87,12.93,36,2026-05-27,Services,B005,South
L001392,C004808,Home,6486500,6465515.52,10.42,120,2024-10-19,Real Estate,B004,South
L001393,C010510,Agri,912787,884590.43,9.12,24,2025-05-31,Agriculture,B001,West
L001394,C019011,MSME,20137318,19790684.72,9.58,84,2022-05-01,IT/ITES,B005,South
L001395,C011181,Home,14708615,14281752.75,9.77,120,2022-03-14,Real Estate,B008,South
L001396,C005484,Agri,326257,295343.02,7.24,36,2026-05-12,Agriculture,B004,South
L001397,C004306,Education,3464996,3282540.09,11.63,84,2022-12-19,Services,B008,South
L001398,C008700,Home,9518516,9171213.47,8.58,240,2026-03-25,Real Estate,B009,North
L001399,C011274,Auto,1956498,1797015.54,10.87,84,2025-09-13,Services,B007,East
L001400,C017235,Home,13584471,13037027.83,9.67,180,2024-06-24,Real Estate,B007,East
L001401,C010323,Home,10224368,9827153.11,9.92,180,2025-05-22,Real Estate,B005,South
L001402,C002113,Personal,795625,736920.92,16.25,48,2023-09-20,Services,B007,East
L001403,C014091,Home,14267619,13447845.52,9.8,360,2022-11-15,Real Estate,B009,North
L001404,C002172,Auto,2971081,2912143.17,10.35,36,2021-08-22,Services,B004,South
L001405,C003120,Home,8438214,8102882.49,9.84,120,2021-11-24,Real Estate,B001,West
L001406,C010851,Home,2235180,2023613.37,10.07,360,2022-04-20,Real Estate,B004,South
L001407,C003258,Auto,1265120,1205092.36,10.36,48,2024-07-11,Services,B002,West
L001408,C014359,Home,3837819,3805216.88,9.76,180,2026-01-16,Real Estate,B003,North
L001409,C012403,MSME,1683427,1562769.51,13.52,60,2023-05-11,Services,B008,South
L001410,C013734,Home,11824935,11802820.53,8.94,360,2023-10-01,Real Estate,B006,West
L001411,C006668,Home,19887543,19593043.05,8.08,360,2023-04-24,Real Estate,B001,West
L001412,C008419,Personal,628648,607550.08,13.65,12,2025-08-11,Services,B008,South
L001413,C014903,Auto,847804,826838.31,9.13,60,2023-03-28,Services,B006,West
L001414,C005921,Auto,1736713,1568958.92,11.7,48,2024-09-25,Services,B003,North
L001415,C002358,Auto,2318801,2293933.97,10.25,84,2026-04-20,Services,B009,North
L001416,C000765,Home,19258131,17604716.09,9.15,180,2026-03-27,Real Estate,B009,North
L001417,C002518,Personal,969726,946741.63,16.02,60,2023-08-12,Services,B009,North
L001418,C008219,Personal,314882,306717.42,13.84,36,2024-11-23,Services,B001,West
L001419,C004512,Home,8756603,8628228.26,8.51,120,2022-03-09,Real Estate,B002,West
L001420,C001782,Agri,148780,141938.15,7.13,12,2022-05-22,Agriculture,B002,West
L001421,C002728,Home,5821028,5791735.29,10.09,360,2025-11-01,Real Estate,B003,North
L001422,C014389,Agri,1266268,1172197.49,7.57,12,2021-08-12,Agriculture,B002,West
L001423,C011036,Home,2994051,2895988.98,9.72,360,2025-12-03,Real Estate,B003,North
L001424,C000813,MSME,36213323,33397009.52,10.72,36,2023-09-02,Manufacturing,B005,South
L001425,C002706,Auto,1770265,1637840.43,9.44,60,2023-03-06,Services,B003,North
L001426,C019273,MSME,13670677,12909246.77,12.9,36,2023-02-26,IT/ITES,B002,West
L001427,C015814,Personal,949125,891000.52,14.41,24,2026-04-03,Services,B008,South
L001428,C005923,Personal,711924,693101.77,11.5,48,2021-10-25,Services,B010,North
L001429,C018467,Auto,1720101,1554378.75,9.32,60,2024-11-22,Services,B003,North
L001430,C007480,Personal,226846,218676.26,17.74,60,2021-09-04,Services,B005,South
L001431,C014630,Agri,3039323,2894012.6,9.59,36,2025-07-25,Agriculture,B007,East
L001432,C005809,Personal,642825,586817.17,11.04,48,2022-12-18,Services,B004,South
L001433,C011224,Home,3830890,3463528.54,8.44,360,2024-09-16,Real Estate,B004,South
L001434,C013452,Personal,147056,145774.45,16.33,48,2024-07-20,Services,B005,South
L001435,C005126,Auto,2955189,2801401.12,9.54,36,2024-03-24,Services,B008,South
L001436,C002387,Home,12811480,11696502.95,8.86,120,2022-05-13,Real Estate,B004,South
L001437,C013376,Personal,360940,343977.09,14.03,36,2024-11-18,Services,B007,East
L001438,C011790,Personal,604266,598049.71,17.39,24,2025-11-11,Services,B001,West
L001439,C002341,Auto,2744707,2566788.88,11.21,48,2023-12-14,Services,B007,East
L001440,C007934,Personal,779690,742251.28,13.38,12,2026-02-03,Services,B001,West
L001441,C014243,Agri,2363936,2140130.06,9.18,24,2024-08-08,Agriculture,B001,West
L001442,C018404,Personal,534887,494834.95,15.87,36,2022-08-24,Services,B003,North
L001443,C017893,Auto,1716315,1692537.19,10.69,48,2023-05-02,Services,B008,South
L001444,C010815,Home,6506244,6384278.84,9.66,120,2024-11-03,Real Estate,B008,South
L001445,C000200,Agri,1655921,1539412.17,7.84,12,2022-06-15,Agriculture,B001,West
L001446,C001309,Agri,3167318,3087243.8,9.07,36,2022-05-30,Agriculture,B002,West
L001447,C001207,MSME,45924312,44402835.99,11.64,36,2024-05-13,IT/ITES,B009,North
L001448,C002108,Education,3337932,3153526.83,12.06,60,2022-10-29,Services,B003,North
L001449,C019400,MSME,7911434,7289848.24,9.6,36,2026-01-30,Manufacturing,B004,South
L001450,C005136,Education,2272107,2196319.83,9.61,84,2022-03-22,Services,B008,South
L001451,C004291,Auto,457549,428897.58,10.63,36,2025-01-05,Services,B002,West
L001452,C009705,Personal,336664,305156.54,12.13,24,2024-04-18,Services,B004,South
L001453,C016405,Home,19347416,18816355.6,9.26,180,2021-08-20,Real Estate,B005,South
L001454,C006491,Agri,921573,847443.79,9.45,24,2025-04-17,Agriculture,B002,West
L001455,C006082,Auto,2043885,1973239.68,11.42,60,2021-11-20,Services,B003,North
L001456,C011336,Agri,1144786,1070660.02,10.29,36,2023-07-23,Agriculture,B008,South
L001457,C012739,Home,3366566,3058621.04,8.92,120,2024-01-03,Real Estate,B003,North
L001458,C017059,Personal,261006,236000.61,17.91,48,2026-04-10,Services,B002,West
L001459,C009222,Home,10253697,9480905.24,9.77,240,2025-01-07,Real Estate,B002,West
L001460,C001748,Auto,2333086,2138143.16,11.01,60,2026-05-04,Services,B007,East
L001461,C004444,Home,13074985,12184451.18,10.15,120,2024-04-20,Real Estate,B010,North
L001462,C001200,Auto,2086854,1954889.2,9.31,60,2024-03-08,Services,B009,North
L001463,C012463,Home,2510426,2506216.01,9.33,180,2024-07-06,Real Estate,B010,North
L001464,C019697,Auto,2477108,2430366.96,11.45,36,2022-10-15,Services,B003,North
L001465,C001183,Personal,837251,772380.7,15.06,60,2022-08-18,Services,B002,West
L001466,C016324,Personal,907175,839341.89,17.05,24,2024-12-31,Services,B005,South
L001467,C007599,Home,10178783,9382377.24,8.91,180,2025-10-15,Real Estate,B004,South
L001468,C011894,Home,3983968,3927191.47,9.36,240,2025-03-19,Real Estate,B010,North
L001469,C004431,Home,14857077,13937002.18,9.24,360,2025-06-02,Real Estate,B006,West
L001470,C007787,Personal,830807,796982.97,15.41,12,2022-07-12,Services,B004,South
L001471,C010760,Home,2336669,2209524.5,8.21,360,2024-09-16,Real Estate,B006,West
L001472,C015934,Home,11363850,10509748.54,9.33,180,2026-04-12,Real Estate,B009,North
