loan_id,rating_date,internal_rating,PD
L002770,2026-07-30,7,7.23
L002771,2026-07-30,8,9.7
L002772,2026-07-30,2,0.46
L002773,2026-07-30,2,0.46
L002774,2026-07-30,2,0.46
L002775,2026-07-30,7,7.23
L002776,2026-07-30,1,0.1
L002777,2026-07-30,1,0.1
L002778,2026-07-30,2,0.46
L002779,2026-07-30,1,0.1
L002780,2026-07-30,1,0.1
L002781,2026-07-30,5,3.45
L002782,2026-07-30,3,1.12
L002783,2026-07-30,2,0.46
L002784,2026-07-30,3,1.12
L002785,2026-07-30,6,5.15
L002786,2026-07-30,2,0.46
L002787,2026-07-30,1,0.1
L002788,2026-07-30,10,15.85
L002789,2026-07-30,5,3.45
L002790,2026-07-30,1,0.1
L002791,2026-07-30,8,9.7
L002792,2026-07-30,7,7.23
L002793,2026-07-30,6,5.15
L002794,2026-07-30,2,0.46
L002795,2026-07-30,3,1.12
L002796,2026-07-30,2,0.46
L002797,2026-07-30,8,9.7
L002798,2026-07-30,2,0.46
L002799,2026-07-30,3,1.12
L002800,2026-07-30,2,0.46
L002801,2026-07-30,2,0.46
L002802,2026-07-30,4,2.11
L002803,2026-07-30,3,1.12
L002804,2026-07-30,3,1.12
L002805,2026-07-30,2,0.46
L002806,2026-07-30,1,0.1
L002807,2026-07-30,9,12.57
L002808,2026-07-30,3,1.12
L002809,2026-07-30,2,0.46
L002810,2026-07-30,1,0.1
L002811,2026-07-30,1,0.1
L002812,2026-07-30,2,0.46
L002813,2026-07-30,2,0.46
L002814,2026-07-30,1,0.1
L002815,2026-07-30,1,0.1
L002816,2026-07-30,7,7.23
L002817,2026-07-30,2,0.46
L002818,2026-07-30,4,2.11
L002819,2026-07-30,2,0.46
L002820,2026-07-30,2,0.46
L002821,2026-07-30,9,12.57
L002822,2026-07-30,1,0.1
L002823,2026-07-30,8,9.7
L002824,2026-07-30,3,1.12
L002825,2026-07-30,2,0.46
L002826,2026-07-30,1,0.1
L002827,2026-07-30,1,0.1
L002828,2026-07-30,3,1.12
L002829,2026-07-30,2,0.46
L002830,2026-07-30,2,0.46
L002831,2026-07-30,3,1.12
L002832,2026-07-30,7,7.23
L002833,2026-07-30,2,0.46
L002834,2026-07-30,8,9.7
L002835,2026-07-30,1,0.1
L002836,2026-07-30,3,1.12
L002837,2026-07-30,5,3.45
L002838,2026-07-30,1,0.1
L002839,2026-07-30,2,0.46
L002840,2026-07-30,3,1.12
L002841,2026-07-30,2,0.46
L002842,2026-07-30,8,9.7
L002843,2026-07-30,3,1.12
L002844,2026-07-30,3,1.12
L002845,2026-07-30,2,0.46
L002846,2026-07-30,2,0.46
L002847,2026-07-30,10,15.85
L002848,2026-07-30,1,0.1
L002849,2026-07-30,7,7.23
L002850,2026-07-30,9,12.57
L002851,2026-07-30,8,9.7
L002852,2026-07-30,1,0.1
L002853,2026-07-30,1,0.1
L002854,2026-07-30,2,0.46
L002855,2026-07-30,2,0.46
L002856,2026-07-30,1,0.1
L002857,2026-07-30,2,0.46
L002858,2026-07-30,6,5.15
L002859,2026-07-30,3,1.12
L002860,2026-07-30,2,0.46
L002861,2026-07-30,4,2.11
L002862,2026-07-30,7,7.23
L002863,2026-07-30,5,3.45
L002864,2026-07-30,1,0.1
L002865,2026-07-30,1,0.1
L002866,2026-07-30,1,0.1
L002867,2026-07-30,1,0.1
L002868,2026-07-30,1,0.1
L002869,2026-07-30,2,0.46
L002870,2026-07-30,1,0.1
L002871,2026-07-30,2,0.46
L002872,2026-07-30,1,0.1
L002873,2026-07-30,1,0.1
L002874,2026-07-30,1,0.1
L002875,2026-07-30,2,0.46
L002876,2026-07-30,2,0.46
L002877,2026-07-30,2,0.46
L002878,2026-07-30,3,1.12
L002879,2026-07-30,5,3.45
L002880,2026-07-30,9,12.57
L002881,2026-07-30,4,2.11
L002882,2026-07-30,8,9.7
L002883,2026-07-30,1,0.1
L002884,2026-07-30,9,12.57
L002885,2026-07-30,7,7.23
L002886,2026-07-30,6,5.15
L002887,2026-07-30,2,0.46
L002888,2026-07-30,3,1.12
L002889,2026-07-30,1,0.1
L002890,2026-07-30,2,0.46
L002891,2026-07-30,1,0.1
L002892,2026-07-30,3,1.12
L002893,2026-07-30,3,1.12
L002894,2026-07-30,1,0.1
L002895,2026-07-30,4,2.11
L002896,2026-07-30,3,1.12
L002897,2026-07-30,2,0.46
L002898,2026-07-30,3,1.12
L002899,2026-07-30,3,1.12
L002900,2026-07-30,6,5.15
L002901,2026-07-30,1,0.1
L002902,2026-07-30,2,0.46
L002903,2026-07-30,5,3.45
L002904,2026-07-30,1,0.1
L002905,2026-07-30,4,2.11
L002906,2026-07-30,5,3.45
L002907,2026-07-30,3,1.12
L002908,2026-07-30,1,0.1
L002909,2026-07-30,1,0.1
L002910,2026-07-30,3,1.12
L002911,2026-07-30,5,3.45
L002912,2026-07-30,6,5.15
L002913,2026-07-30,9,12.57
L002914,2026-07-30,6,5.15
L002915,2026-07-30,2,0.46
L002916,2026-07-30,7,7.23
L002917,2026-07-30,9,12.57
L002918,2026-07-30,1,0.1
L002919,2026-07-30,3,1.12
L002920,2026-07-30,3,1.12
L002921,2026-07-30,3,1.12
L002922,2026-07-30,6,5.15
L002923,2026-07-30,9,12.57
L002924,2026-07-30,3,1.12
L002925,2026-07-30,1,0.1
L002926,2026-07-30,3,1.12
L002927,2026-07-30,2,0.46
L002928,2026-07-30,3,1.12
L002929,2026-07-30,3,1.12
L002930,2026-07-30,10,15.85
L002931,2026-07-30,1,0.1
L002932,2026-07-30,2,0.46
L002933,2026-07-30,3,1.12
L002934,2026-07-30,2,0.46
L002935,2026-07-30,4,2.11
L002936,2026-07-30,1,0.1
L002937,2026-07-30,3,1.12
L002938,2026-07-30,2,0.46
L002939,2026-07-30,1,0.1
L002940,2026-07-30,4,2.11
L002941,2026-07-30,2,0.46
L002942,2026-07-30,5,3.45
L002943,2026-07-30,3,1.12
L002944,2026-07-30,10,15.85
L002945,2026-07-30,3,1.12
L002946,2026-07-30,6,5.15
L002947,2026-07-30,5,3.45
L002948,2026-07-30,4,2.11
L002949,2026-07-30,1,0.1
L002950,2026-07-30,4,2.11
L002951,2026-07-30,7,7.23
L002952,2026-07-30,2,0.46
L002953,2026-07-30,1,0.1
L002954,2026-07-30,2,0.46
L002955,2026-07-30,8,9.7
L002956,2026-07-30,3,1.12
L002957,2026-07-30,3,1.12
L002958,2026-07-30,3,1.12
L002959,2026-07-30,5,3.45
L002960,2026-07-30,3,1.12
L002961,2026-07-30,5,3.45
L002962,2026-07-30,7,7.23
L002963,2026-07-30,3,1.12
L002964,2026-07-30,3,1.12
L002965,2026-07-30,7,7.23
L002966,2026-07-30,1,0.1
L002967,2026-07-30,2,0.46
L002968,2026-07-30,2,0.46
L002969,2026-07-30,2,0.46
L002970,2026-07-30,3,1.12
L002971,2026-07-30,4,2.11
L002972,2026-07-30,6,5.15
L002973,2026-07-30,2,0.46
L002974,2026-07-30,8,9.7
L002975,2026-07-30,5,3.45
L002976,2026-07-30,1,0.1
L002977,2026-07-30,5,3.45
L002978,2026-07-30,1,0.1
L002979,2026-07-30,5,3.45
L002980,2026-07-30,2,0.46
L002981,2026-07-30,2,0.46
L002982,2026-07-30,2,0.46
L002983,2026-07-30,2,0.46
L002984,2026-07-30,5,3.45
L002985,2026-07-30,2,0.46
L002986,2026-07-30,3,1.12
L002987,2026-07-30,3,1.12
L002988,2026-07-30,3,1.12
L002989,2026-07-30,9,12.57
L002990,2026-07-30,2,0.46
L002991,2026-07-30,3,1.12
L002992,2026-07-30,2,0.46
L002993,2026-07-30,2,0.46
L002994,2026-07-30,10,15.85
L002995,2026-07-30,3,1.12
L002996,2026-07-30,5,3.45
L002997,2026-07-30,3,1.12
L002998,2026-07-30,8,9.7
L002999,2026-07-30,3,1.12
L003000,2026-07-30,1,0.1
L003001,2026-07-30,3,1.12
L003002,2026-07-30,2,0.46
L003003,2026-07-30,2,0.46
L003004,2026-07-30,1,0.1
L003005,2026-07-30,7,7.23
L003006,2026-07-30,2,0.46
L003007,2026-07-30,1,0.1
L003008,2026-07-30,3,1.12
L003009,2026-07-30,1,0.1
L003010,2026-07-30,6,5.15
L003011,2026-07-30,2,0.46
L003012,2026-07-30,9,12.57
L003013,2026-07-30,1,0.1
L003014,2026-07-30,5,3.45
L003015,2026-07-30,5,3.45
L003016,2026-07-30,1,0.1
L003017,2026-07-30,5,3.45
L003018,2026-07-30,1,0.1
L003019,2026-07-30,2,0.46
L003020,2026-07-30,7,7.23
L003021,2026-07-30,1,0.1
L003022,2026-07-30,2,0.46
L003023,2026-07-30,1,0.1
L003024,2026-07-30,3,1.12
L003025,2026-07-30,2,0.46
L003026,2026-07-30,3,1.12
L003027,2026-07-30,2,0.46
L003028,2026-07-30,1,0.1
L003029,2026-07-30,3,1.12
L003030,2026-07-30,5,3.45
L003031,2026-07-30,1,0.1
L003032,2026-07-30,5,3.45
L003033,2026-07-30,1,0.1
L003034,2026-07-30,3,1.12
L003035,2026-07-30,2,0.46
L003036,2026-07-30,1,0.1
L003037,2026-07-30,4,2.11
L003038,2026-07-30,2,0.46
L003039,2026-07-30,10,15.85
L003040,2026-07-30,2,0.46
L003041,2026-07-30,1,0.1
L003042,2026-07-30,2,0.46
L003043,2026-07-30,3,1.12
L003044,2026-07-30,10,15.85
L003045,2026-07-30,7,7.23
L003046,2026-07-30,2,0.46
L003047,2026-07-30,3,1.12
L003048,2026-07-30,5,3.45
L003049,2026-07-30,1,0.1
L003050,2026-07-30,1,0.1
L003051,2026-07-30,9,12.57
L003052,2026-07-30,3,1.12
L003053,2026-07-30,1,0.1
L003054,2026-07-30,9,12.57
L003055,2026-07-30,1,0.1
L003056,2026-07-30,3,1.12
L003057,2026-07-30,5,3.45
L003058,2026-07-30,2,0.46
L003059,2026-07-30,3,1.12
L003060,2026-07-30,8,9.7
L003061,2026-07-30,2,0.46
L003062,2026-07-30,4,2.11
L003063,2026-07-30,3,1.12
L003064,2026-07-30,6,5.15
L003065,2026-07-30,2,0.46
L003066,2026-07-30,9,12.57
L003067,2026-07-30,1,0.1
L003068,2026-07-30,7,7.23
L003069,2026-07-30,1,0.1
L003070,2026-07-30,2,0.46
L003071,2026-07-30,3,1.12
L003072,2026-07-30,2,0.46
L003073,2026-07-30,3,1.12
L003074,2026-07-30,9,12.57
L003075,2026-07-30,2,0.46
L003076,2026-07-30,3,1.12
L003077,2026-07-30,2,0.46
L003078,2026-07-30,9,12.57
L003079,2026-07-30,5,3.45
L003080,2026-07-30,2,0.46
L003081,2026-07-30,8,9.7
L003082,2026-07-30,2,0.46
L003083,2026-07-30,1,0.1
L003084,2026-07-30,3,1.12
L003085,2026-07-30,2,0.46
L003086,2026-07-30,3,1.12
L003087,2026-07-30,10,15.85
L003088,2026-07-30,9,12.57
L003089,2026-07-30,3,1.12
L003090,2026-07-30,1,0.1
L003091,2026-07-30,3,1.12
L003092,2026-07-30,2,0.46
L003093,2026-07-30,10,15.85
L003094,2026-07-30,2,0.46
L003095,2026-07-30,3,1.12
L003096,2026-07-30,1,0.1
L003097,2026-07-30,1,0.1
L003098,2026-07-30,1,0.1
L003099,2026-07-30,1,0.1
L003100,2026-07-30,8,9.7
L003101,2026-07-30,1,0.1
L003102,2026-07-30,1,0.1
L003103,2026-07-30,9,12.57
L003104,2026-07-30,1,0.1
L003105,2026-07-30,7,7.23
L003106,2026-07-30,2,0.46
L003107,2026-07-30,2,0.46
L003108,2026-07-30,4,2.11
L003109,2026-07-30,3,1.12
L003110,2026-07-30,4,2.11
L003111,2026-07-30,2,0.46
L003112,2026-07-30,3,1.12
L003113,2026-07-30,5,3.45
L003114,2026-07-30,3,1.12
L003115,2026-07-30,3,1.12
L003116,2026-07-30,9,12.57
L003117,2026-07-30,2,0.46
L003118,2026-07-30,4,2.11
L003119,2026-07-30,1,0.1
L003120,2026-07-30,2,0.46
L003121,2026-07-30,2,0.46
L003122,2026-07-30,1,0.1
L003123,2026-07-30,4,2.11
L003124,2026-07-30,1,0.1
L003125,2026-07-30,5,3.45
L003126,2026-07-30,6,5.15
L003127,2026-07-30,7,7.23
L003128,2026-07-30,1,0.1
L003129,2026-07-30,2,0.46
L003130,2026-07-30,1,0.1
L003131,2026-07-30,3,1.12
L003132,2026-07-30,3,1.12
L003133,2026-07-30,2,0.46
L003134,2026-07-30,3,1.12
L003135,2026-07-30,1,0.1
L003136,2026-07-30,3,1.12
L003137,2026-07-30,2,0.46
L003138,2026-07-30,1,0.1
L003139,2026-07-30,10,15.85
L003140,2026-07-30,8,9.7
L003141,2026-07-30,3,1.12
L003142,2026-07-30,7,7.23
L003143,2026-07-30,6,5.15
L003144,2026-07-30,6,5.15
L003145,2026-07-30,1,0.1
L003146,2026-07-30,6,5.15
L003147,2026-07-30,1,0.1
L003148,2026-07-30,1,0.1
L003149,2026-07-30,5,3.45
L003150,2026-07-30,1,0.1
L003151,2026-07-30,1,0.1
L003152,2026-07-30,1,0.1
L003153,2026-07-30,3,1.12
L003154,2026-07-30,4,2.11
L003155,2026-07-30,1,0.1
L003156,2026-07-30,1,0.1
L003157,2026-07-30,3,1.12
L003158,2026-07-30,7,7.23
L003159,2026-07-30,2,0.46
L003160,2026-07-30,2,0.46
L003161,2026-07-30,3,1.12
L003162,2026-07-30,1,0.1
L003163,2026-07-30,1,0.1
L003164,2026-07-30,1,0.1
L003165,2026-07-30,3,1.12
L003166,2026-07-30,5,3.45
L003167,2026-07-30,5,3.45
L003168,2026-07-30,2,0.46
L003169,2026-07-30,2,0.46
L003170,2026-07-30,2,0.46
L003171,2026-07-30,2,0.46
L003172,2026-07-30,9,12.57
L003173,2026-07-30,3,1.12
L003174,2026-07-30,3,1.12
L003175,2026-07-30,2,0.46
L003176,2026-07-30,10,15.85
L003177,2026-07-30,10,15.85
L003178,2026-07-30,3,1.12
L003179,2026-07-30,1,0.1
L003180,2026-07-30,2,0.46
L003181,2026-07-30,6,5.15
L003182,2026-07-30,1,0.1
L003183,2026-07-30,7,7.23
L003184,2026-07-30,6,5.15
L003185,2026-07-30,2,0.46
L003186,2026-07-30,9,12.57
L003187,2026-07-30,9,12.57
L003188,2026-07-30,1,0.1
L003189,2026-07-30,1,0.1
L003190,2026-07-30,4,2.11
L003191,2026-07-30,9,12.57
L003192,2026-07-30,3,1.12
L003193,2026-07-30,9,12.57
L003194,2026-07-30,2,0.46
L003195,2026-07-30,3,1.12
L003196,2026-07-30,10,15.85
L003197,2026-07-30,7,7.23
L003198,2026-07-30,7,7.23
L003199,2026-07-30,2,0.46
L003200,2026-07-30,3,1.12
L003201,2026-07-30,9,12.57
L003202,2026-07-30,1,0.1
L003203,2026-07-30,2,0.46
L003204,2026-07-30,2,0.46
L003205,2026-07-30,3,1.12
L003206,2026-07-30,3,1.12
L003207,2026-07-30,8,9.7
L003208,2026-07-30,3,1.12
L003209,2026-07-30,4,2.11
L003210,2026-07-30,1,0.1
L003211,2026-07-30,2,0.46
L003212,2026-07-30,3,1.12
L003213,2026-07-30,1,0.1
L003214,2026-07-30,8,9.7
L003215,2026-07-30,3,1.12
L003216,2026-07-30,2,0.46
L003217,2026-07-30,6,5.15
L003218,2026-07-30,1,0.1
L003219,2026-07-30,2,0.46
L003220,2026-07-30,2,0.46
L003221,2026-07-30,2,0.46
L003222,2026-07-30,1,0.1
L003223,2026-07-30,9,12.57
L003224,2026-07-30,1,0.1
L003225,2026-07-30,3,1.12
L003226,2026-07-30,2,0.46
L003227,2026-07-30,2,0.46
L003228,2026-07-30,2,0.46
L003229,2026-07-30,5,3.45
L003230,2026-07-30,9,12.57
L003231,2026-07-30,3,1.12
L003232,2026-07-30,1,0.1
L003233,2026-07-30,4,2.11
L003234,2026-07-30,3,1.12
L003235,2026-07-30,1,0.1
L003236,2026-07-30,7,7.23
L003237,2026-07-30,7,7.23
L003238,2026-07-30,9,12.57
L003239,2026-07-30,1,0.1
L003240,2026-07-30,7,7.23
L003241,2026-07-30,3,1.12
L003242,2026-07-30,10,15.85
L003243,2026-07-30,6,5.15
L003244,2026-07-30,2,0.46
L003245,2026-07-30,3,1.12
L003246,2026-07-30,1,0.1
L003247,2026-07-30,4,2.11
L003248,2026-07-30,3,1.12
L003249,2026-07-30,1,0.1
L003250,2026-07-30,9,12.57
L003251,2026-07-30,2,0.46
L003252,2026-07-30,10,15.85
L003253,2026-07-30,3,1.12
L003254,2026-07-30,4,2.11
L003255,2026-07-30,9,12.57
L003256,2026-07-30,7,7.23
L003257,2026-07-30,2,0.46
L003258,2026-07-30,2,0.46
L003259,2026-07-30,6,5.15
L003260,2026-07-30,10,15.85
L003261,2026-07-30,8,9.7
L003262,2026-07-30,3,1.12
L003263,2026-07-30,1,0.1
L003264,2026-07-30,2,0.46
L003265,2026-07-30,9,12.57
L003266,2026-07-30,3,1.12
L003267,2026-07-30,2,0.46
L003268,2026-07-30,3,1.12
L003269,2026-07-30,2,0.46
L003270,2026-07-30,1,0.1
L003271,2026-07-30,2,0.46
L003272,2026-07-30,2,0.46
L003273,2026-07-30,7,7.23
L003274,2026-07-30,9,12.57
L003275,2026-07-30,5,3.45
L003276,2026-07-30,1,0.1
L003277,2026-07-30,9,12.57
L003278,2026-07-30,3,1.12
L003279,2026-07-30,5,3.45
L003280,2026-07-30,10,15.85
L003281,2026-07-30,5,3.45
L003282,2026-07-30,4,2.11
L003283,2026-07-30,2,0.46
L003284,2026-07-30,5,3.45
L003285,2026-07-30,4,2.11
L003286,2026-07-30,8,9.7
L003287,2026-07-30,3,1.12
L003288,2026-07-30,3,1.12
L003289,2026-07-30,3,1.12
L003290,2026-07-30,2,0.46
L003291,2026-07-30,5,3.45
L003292,2026-07-30,3,1.12
L003293,2026-07-30,3,1.12
L003294,2026-07-30,6,5.15
L003295,2026-07-30,2,0.46
L003296,2026-07-30,2,0.46
L003297,2026-07-30,2,0.46
L003298,2026-07-30,1,0.1
L003299,2026-07-30,1,0.1
L003300,2026-07-30,5,3.45
L003301,2026-07-30,2,0.46
L003302,2026-07-30,9,12.57
L003303,2026-07-30,2,0.46
L003304,2026-07-30,9,12.57
L003305,2026-07-30,9,12.57
L003306,2026-07-30,1,0.1
L003307,2026-07-30,8,9.7
L003308,2026-07-30,6,5.15
L003309,2026-07-30,1,0.1
L003310,2026-07-30,3,1.12
L003311,2026-07-30,8,9.7
L003312,2026-07-30,1,0.1
L003313,2026-07-30,3,1.12
L003314,2026-07-30,2,0.46
L003315,2026-07-30,1,0.1
L003316,2026-07-30,1,0.1
L003317,2026-07-30,3,1.12
L003318,2026-07-30,3,1.12
L003319,2026-07-30,5,3.45
L003320,2026-07-30,10,15.85
L003321,2026-07-30,7,7.23
L003322,2026-07-30,2,0.46
L003323,2026-07-30,1,0.1
L003324,2026-07-30,4,2.11
L003325,2026-07-30,1,0.1
L003326,2026-07-30,2,0.46
L003327,2026-07-30,1,0.1
L003328,2026-07-30,2,0.46
L003329,2026-07-30,10,15.85
L003330,2026-07-30,8,9.7
L003331,2026-07-30,2,0.46
L003332,2026-07-30,1,0.1
L003333,2026-07-30,3,1.12
L003334,2026-07-30,2,0.46
L003335,2026-07-30,1,0.1
L003336,2026-07-30,1,0.1
L003337,2026-07-30,4,2.11
L003338,2026-07-30,2,0.46
L003339,2026-07-30,2,0.46
L003340,2026-07-30,1,0.1
L003341,2026-07-30,2,0.46
L003342,2026-07-30,3,1.12
L003343,2026-07-30,1,0.1
L003344,2026-07-30,2,0.46
L003345,2026-07-30,8,9.7
L003346,2026-07-30,10,15.85
L003347,2026-07-30,3,1.12
L003348,2026-07-30,2,0.46
L003349,2026-07-30,9,12.57
L003350,2026-07-30,1,0.1
L003351,2026-07-30,7,7.23
L003352,2026-07-30,2,0.46
L003353,2026-07-30,2,0.46
L003354,2026-07-30,2,0.46
L003355,2026-07-30,3,1.12
L003356,2026-07-30,10,15.85
L003357,2026-07-30,2,0.46
L003358,2026-07-30,3,1.12
L003359,2026-07-30,7,7.23
L003360,2026-07-30,4,2.11
L003361,2026-07-30,5,3.45
L003362,2026-07-30,1,0.1
L003363,2026-07-30,2,0.46
L003364,2026-07-30,3,1.12
L003365,2026-07-30,10,15.85
L003366,2026-07-30,2,0.46
L003367,2026-07-30,1,0.1
L003368,2026-07-30,1,0.1
L003369,2026-07-30,2,0.46
L003370,2026-07-30,5,3.45
L003371,2026-07-30,1,0.1
L003372,2026-07-30,2,0.46
L003373,2026-07-30,2,0.46
L003374,2026-07-30,1,0.1
L003375,2026-07-30,3,1.12
L003376,2026-07-30,2,0.46
L003377,2026-07-30,1,0.1
L003378,2026-07-30,8,9.7
L003379,2026-07-30,9,12.57
L003380,2026-07-30,1,0.1
L003381,2026-07-30,1,0.1
L003382,2026-07-30,3,1.12
L003383,2026-07-30,1,0.1
L003384,2026-07-30,4,2.11
L003385,2026-07-30,1,0.1
L003386,2026-07-30,5,3.45
L003387,2026-07-30,8,9.7
L003388,2026-07-30,1,0.1
L003389,2026-07-30,2,0.46
L003390,2026-07-30,3,1.12
L003391,2026-07-30,8,9.7
L003392,2026-07-30,1,0.1
L003393,2026-07-30,2,0.46
L003394,2026-07-30,5,3.45
L003395,2026-07-30,1,0.1
L003396,2026-07-30,3,1.12
L003397,2026-07-30,6,5.15
L003398,2026-07-30,2,0.46
L003399,2026-07-30,3,1.12
L003400,2026-07-30,1,0.1
L003401,2026-07-30,3,1.12
L003402,2026-07-30,2,0.46
L003403,2026-07-30,1,0.1
L003404,2026-07-30,5,3.45
L003405,2026-07-30,1,0.1
L003406,2026-07-30,3,1.12
L003407,2026-07-30,7,7.23
L003408,2026-07-30,1,0.1
L003409,2026-07-30,9,12.57
L003410,2026-07-30,3,1.12
L003411,2026-07-30,1,0.1
L003412,2026-07-30,1,0.1
L003413,2026-07-30,6,5.15
L003414,2026-07-30,9,12.57
L003415,2026-07-30,2,0.46
L003416,2026-07-30,3,1.12
L003417,2026-07-30,2,0.46
L003418,2026-07-30,1,0.1
L003419,2026-07-30,1,0.1
L003420,2026-07-30,2,0.46
L003421,2026-07-30,5,3.45
L003422,2026-07-30,2,0.46
L003423,2026-07-30,7,7.23
L003424,2026-07-30,9,12.57
L003425,2026-07-30,3,1.12
L003426,2026-07-30,1,0.1
L003427,2026-07-30,2,0.46
L003428,2026-07-30,3,1.12
L003429,2026-07-30,5,3.45
L003430,2026-07-30,10,15.85
L003431,2026-07-30,2,0.46
L003432,2026-07-30,2,0.46
L003433,2026-07-30,3,1.12
L003434,2026-07-30,3,1.12
L003435,2026-07-30,3,1.12
L003436,2026-07-30,8,9.7
L003437,2026-07-30,3,1.12
L003438,2026-07-30,5,3.45
L003439,2026-07-30,8,9.7
L003440,2026-07-30,1,0.1
L003441,2026-07-30,7,7.23
L003442,2026-07-30,3,1.12
L003443,2026-07-30,6,5.15
L003444,2026-07-30,1,0.1
L003445,2026-07-30,5,3.45
L003446,2026-07-30,4,2.11
L003447,2026-07-30,3,1.12
L003448,2026-07-30,8,9.7
L003449,2026-07-30,10,15.85
L003450,2026-07-30,1,0.1
L003451,2026-07-30,6,5.15
L003452,2026-07-30,9,12.57
L003453,2026-07-30,2,0.46
L003454,2026-07-30,9,12.57
L003455,2026-07-30,4,2.11
L003456,2026-07-30,3,1.12
L003457,2026-07-30,1,0.1
L003458,2026-07-30,3,1.12
L003459,2026-07-30,3,1.12
L003460,2026-07-30,9,12.57
L003461,2026-07-30,2,0.46
L003462,2026-07-30,9,12.57
L003463,2026-07-30,2,0.46
L003464,2026-07-30,2,0.46
L003465,2026-07-30,2,0.46
L003466,2026-07-30,9,12.57
L003467,2026-07-30,2,0.46
L003468,2026-07-30,10,15.85
L003469,2026-07-30,2,0.46
L003470,2026-07-30,2,0.46
L003471,2026-07-30,1,0.1
L003472,2026-07-30,3,1.12
L003473,2026-07-30,1,0.1
L003474,2026-07-30,7,7.23
L003475,2026-07-30,7,7.23
L003476,2026-07-30,3,1.12
L003477,2026-07-30,1,0.1
L003478,2026-07-30,6,5.15
L003479,2026-07-30,1,0.1
L003480,2026-07-30,2,0.46
L003481,2026-07-30,3,1.12
L003482,2026-07-30,3,1.12
L003483,2026-07-30,3,1.12
L003484,2026-07-30,3,1.12
L003485,2026-07-30,8,9.7
L003486,2026-07-30,3,1.12
L003487,2026-07-30,1,0.1
L003488,2026-07-30,5,3.45
L003489,2026-07-30,3,1.12
L003490,2026-07-30,5,3.45
L003491,2026-07-30,3,1.12
L003492,2026-07-30,3,1.12
L003493,2026-07-30,6,5.15
L003494,2026-07-30,3,1.12
L003495,2026-07-30,2,0.46
L003496,2026-07-30,3,1.12
L003497,2026-07-30,3,1.12
L003498,2026-07-30,1,0.1
L003499,2026-07-30,2,0.46
L003500,2026-07-30,1,0.1
L003501,2026-07-30,3,1.12
L003502,2026-07-30,3,1.12
L003503,2026-07-30,3,1.12
L003504,2026-07-30,1,0.1
L003505,2026-07-30,3,1.12
L003506,2026-07-30,1,0.1
L003507,2026-07-30,3,1.12
L003508,2026-07-30,3,1.12
L003509,2026-07-30,1,0.1
L003510,2026-07-30,2,0.46
L003511,2026-07-30,3,1.12
L003512,2026-07-30,9,12.57
L003513,2026-07-30,1,0.1
L003514,2026-07-30,2,0.46
L003515,2026-07-30,2,0.46
L003516,2026-07-30,3,1.12
L003517,2026-07-30,5,3.45
L003518,2026-07-30,1,0.1
L003519,2026-07-30,2,0.46
L003520,2026-07-30,2,0.46
L003521,2026-07-30,2,0.46
L003522,2026-07-30,5,3.45
L003523,2026-07-30,2,0.46
L003524,2026-07-30,9,12.57
L003525,2026-07-30,1,0.1
L003526,2026-07-30,3,1.12
L003527,2026-07-30,3,1.12
L003528,2026-07-30,8,9.7
L003529,2026-07-30,3,1.12
L003530,2026-07-30,3,1.12
L003531,2026-07-30,6,5.15
L003532,2026-07-30,2,0.46
L003533,2026-07-30,1,0.1
L003534,2026-07-30,1,0.1
L003535,2026-07-30,3,1.12
L003536,2026-07-30,3,1.12
L003537,2026-07-30,10,15.85
L003538,2026-07-30,1,0.1
L003539,2026-07-30,8,9.7
L003540,2026-07-30,1,0.1
L003541,2026-07-30,3,1.12
L003542,2026-07-30,3,1.12
L003543,2026-07-30,10,15.85
L003544,2026-07-30,1,0.1
L003545,2026-07-30,3,1.12
L003546,2026-07-30,3,1.12
L003547,2026-07-30,4,2.11
L003548,2026-07-30,3,1.12
L003549,2026-07-30,2,0.46
L003550,2026-07-30,9,12.57
L003551,2026-07-30,4,2.11
L003552,2026-07-30,4,2.11
L003553,2026-07-30,1,0.1
L003554,2026-07-30,2,0.46
L003555,2026-07-30,7,7.23
L003556,2026-07-30,1,0.1
L003557,2026-07-30,3,1.12
L003558,2026-07-30,2,0.46
L003559,2026-07-30,6,5.15
L003560,2026-07-30,2,0.46
L003561,2026-07-30,1,0.1
L003562,2026-07-30,3,1.12
L003563,2026-07-30,4,2.11
L003564,2026-07-30,7,7.23
L003565,2026-07-30,7,7.23
L003566,2026-07-30,1,0.1
L003567,2026-07-30,2,0.46
L003568,2026-07-30,3,1.12
L003569,2026-07-30,1,0.1
L003570,2026-07-30,4,2.11
L003571,2026-07-30,4,2.11
L003572,2026-07-30,7,7.23
L003573,2026-07-30,8,9.7
L003574,2026-07-30,3,1.12
L003575,2026-07-30,2,0.46
L003576,2026-07-30,7,7.23
L003577,2026-07-30,3,1.12
L003578,2026-07-30,6,5.15
L003579,2026-07-30,5,3.45
L003580,2026-07-30,2,0.46
L003581,2026-07-30,2,0.46
L003582,2026-07-30,9,12.57
L003583,2026-07-30,2,0.46
L003584,2026-07-30,2,0.46
L003585,2026-07-30,1,0.1
L003586,2026-07-30,2,0.46
L003587,2026-07-30,1,0.1
L003588,2026-07-30,2,0.46
L003589,2026-07-30,5,3.45
L003590,2026-07-30,3,1.12
L003591,2026-07-30,4,2.11
